@RELATION "peg_in_hole_clearance"

@ATTRIBUTE cp0 NUMERIC
@ATTRIBUTE cp1 NUMERIC
@ATTRIBUTE cp2 NUMERIC
@ATTRIBUTE fv1 NUMERIC
@ATTRIBUTE fv2 NUMERIC
@ATTRIBUTE fv3 NUMERIC
@ATTRIBUTE fv4 NUMERIC
@ATTRIBUTE clearance NUMERIC

@DATA
0.399712630494,0.010028000000,0.273649485475,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.619138330649
0.399712630494,0.010028000000,0.259246880977,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.735686153077
0.399712630494,0.010028000000,0.244844276478,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.852139350841
0.399712630494,0.010028000000,0.230441671979,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.968500390555
0.399712630494,0.010028000000,0.216039067481,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.084771729572
0.399712630494,0.010028000000,0.201636462982,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.200955816204
0.399712630494,0.010028000000,0.187233858483,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.315506941579
0.399712630494,0.010028000000,0.172831253984,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.389600158211
0.399712630494,0.010028000000,0.158428649486,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.365069402713
0.399712630494,0.010028000000,0.144026044987,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.302069728079
0.399712630494,0.010028000000,0.129623440488,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.194842801081
0.399712630494,0.010028000000,0.115220835990,0.007932304688,0.026636875000,0.050237929688,0.075210000000,1.082244167845
0.399712630494,0.010028000000,0.100818231491,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.967407812941
0.399712630494,0.010028000000,0.086415626992,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.852091738434
0.399712630494,0.010028000000,0.072013022494,0.007932304688,0.026636875000,0.050237929688,0.075210000000,0.735723605819
